id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.2357,-123.10428,Private room,120,3,839,2025-08-05,6.30,1,49,45,Municipal registration number: 25-155960<br />Provincial registration number: H768585156
3857478,Downtown Vancouver No Car Required,19900361,Billingtons,,West End,49.2852,-123.13391,Entire home/apt,171,90,202,2024-04-30,1.51,1,97,0,
3859085,Perfect Find for Solo Traveler!,19854208,Helen,,Mount Pleasant,49.26037,-123.10503,Private room,122,3,552,2025-08-04,4.13,1,250,47,Municipal registration number: 25-156047<br />Provincial registration number: H243279764
3902807,Exceptional Townhouse in Kitsilano,20209434,Melanie,,Kitsilano,49.2649,-123.16641,Entire home/apt,395,90,0,,,1,221,0,
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,,Downtown,49.28169,-123.11802,Entire home/apt,,90,212,2020-03-24,1.61,1,0,0,Municipal registration number: 19-212763
4000936,Large Modern Private Room in a Great Location,14253774,Peter,,Riley Park,49.24625,-123.10574,Entire home/apt,319,2,28,2025-08-03,0.21,1,147,4,Municipal registration number: 25-240087<br />Provincial registration number: H559664909
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,,Mount Pleasant,49.25886,-123.10898,Entire home/apt,380,2,330,2025-08-07,2.48,2,148,54,Municipal registration number: 24-157510<br />Provincial registration number: H062190330
4104870,"Vineyard Suite, Trendy, Happening Commercial Drive",21294269,Robert,,Grandview-Woodland,49.2719668,-123.0706379,Entire home/apt,270,90,123,2025-05-18,0.96,3,295,7,Municipal registration number: 25-156804
4108794,Kitsilano-The Straight House Garden Level Retreat,20703613,Todd,,Kitsilano,49.26695,-123.16644,Entire home/apt,338,3,44,2025-08-07,2.76,1,111,31,Municipal registration number: 25-158188<br />Provincial registration number: H222864556
4118193,"Vancouver, Canada; Worldmark Vancouver",85132,Sanford Sandy,,Downtown,49.28063,-123.12652,Entire home/apt,550,90,0,,,1,363,0,Municipal registration number: Exempt
4137579,"Charming Suite In Historic Grandview Woodland""",5059240,Dorothy,,Grandview-Woodland,49.27585,-123.06803,Entire home/apt,229,3,134,2025-07-16,1.08,1,321,6,Municipal registration number: 25-156082<br />Provincial registration number: H605795590
4145030,Luxury Private room w/ Private Bath,1200456,Nala,,Killarney,49.22826,-123.03193,Private room,179,2,35,2023-08-22,0.26,8,364,0,Municipal registration number: Exempt<br />Provincial registration number: H915937358
4225233,"Heart of Downtown by Robson/Burrard, parking!",5255749,Amy,,West End,49.28409,-123.12462,Entire home/apt,128,90,69,2025-05-31,0.52,1,344,3,
4244379,"CHIC DOWNTOWN w/ NESPRESSO, PARKING",81486161,Katie,,Downtown Eastside,49.28109,-123.10671,Entire home/apt,150,90,524,2025-02-05,4.51,1,186,32,Municipal registration number: 24-158104
4256725,East Village One Bedroom Garden Suite,22089242,Alicia,,Hastings-Sunrise,49.28675,-123.04766,Entire home/apt,132,3,121,2025-07-25,2.78,1,108,31,Municipal registration number: 23-157791<br />Provincial registration number: H435625996
4351464,Private Hotel-Style Room & Bath Downtown Yaletown,21683172,Jim,,Downtown,49.27334,-123.12764,Private room,,2,299,2025-08-08,2.31,1,1,39,Municipal registration number: 25-156041<br />Provincial registration number: H032694990
4395511,PVT Room w/Private entrance in New Home,194966518,Benjamin,,Renfrew-Collingwood,49.23695,-123.03251,Entire home/apt,84,4,359,2025-07-07,2.74,1,229,30,Municipal registration number: 23-156293<br />Provincial registration number: H411463338
4418911,1 Bedroom Apartment on Kitsilano Beach,65699,Aneesa,,Kitsilano,49.27351,-123.15035,Entire home/apt,,90,31,2022-10-24,0.27,1,0,0,Municipal registration number: 22-156220
4447077,Modern Comfy Convenient Location,2968730,Anna,,Strathcona,49.27403,-123.09921,Entire home/apt,,4,108,2025-06-15,0.92,1,0,6,Municipal registration number: 25-156217<br />Provincial registration number: H937109654
4465068,Kits Point Heritage House,22313196,Joanne,,Kitsilano,49.2748883405625,-123.14991592390604,Entire home/apt,655,2,62,2025-08-01,0.51,1,126,23,Municipal registration number: 25-157054<br />Provincial registration number: H970042968
4465499,Peaceful Artist Loft and Yoga Space,1198056,Joy,,Strathcona,49.26849,-123.09599,Shared room,85,90,44,2019-02-25,0.35,1,363,0,Municipal registration number: 19-163198
4493377,Along the Garden Path,23307558,Lorna,,Kitsilano,49.26137,-123.16982,Entire home/apt,,90,120,2024-10-01,0.92,1,36,1,Municipal registration number: Exempt<br />Provincial registration number: H257789431
4568364,Spacious 2-bedrooms in West Point Grey,23681660,Tal & Avital,,West Point Grey,49.26424,-123.20055,Entire home/apt,215,2,390,2025-08-04,3.09,1,207,42,Municipal registration number: 25-156124<br />Provincial registration number: H466002999
4624838,Private top floor of craftsman home (1BR+den+bath),23953859,Dave,,Mount Pleasant,49.26041,-123.09035,Private room,163,4,271,2025-07-24,2.13,2,34,19,Municipal registration number: 25-155997<br />Provincial registration number: H179353358
4679955,Arbutus Garden Suite,14254168,Braden,,Kitsilano,49.26329,-123.18427,Entire home/apt,242,90,83,2025-01-13,0.67,1,11,1,
4694785,Howe Street Apartment with City Views,18975165,Brad,,Downtown,49.27964782714844,-123.12403869628906,Entire home/apt,396,6,3,2020-08-15,0.02,1,0,0,Municipal registration number: 19-163876<br />Provincial registration number: H779110752
4747128,Sunset Beach Apt. Amazing Ocean Views,41526,Eddie,,Downtown,49.27469,-123.13217,Private room,608,4,229,2025-08-06,2.18,1,218,34,Municipal registration number: 25-155980<br />Provincial registration number: H282072933
4787924,Trout Lake Urban Coach House,24681577,Irene,,Kensington-Cedar Cottage,49.25244,-123.0623,Entire home/apt,90,90,161,2025-05-19,1.26,1,343,4,Municipal registration number: 24-119096
4817453,Comfortable Garden Home in Central Vancouver,24809826,Paula,,Riley Park,49.25245,-123.11313,Entire home/apt,,6,47,2025-07-19,0.42,1,0,27,Municipal registration number: 25-158458<br />Provincial registration number: H475659354
4849995,W1 - Waterfront Yaletown Condo w City/Water Views,21783759,Viviena,,Downtown,49.27147,-123.12661,Entire home/apt,,90,21,2024-12-23,0.18,10,67,1,
4888430,Elegant Private Basement Suite off Broadway,25151201,Nicole,,Mount Pleasant,49.261467,-123.082291,Entire home/apt,124,3,601,2025-08-05,4.74,1,210,50,Municipal registration number: 25-155978<br />Provincial registration number: H685579899
4924996,"Well Furnished Townhome w/ Backyard, Commercial Dr",10237955,Derrick,,Grandview-Woodland,49.27517,-123.06581,Entire home/apt,368,3,47,2025-07-29,0.38,1,73,18,Municipal registration number: 23-156737<br />Provincial registration number: H893934687
4942126,"Granville Island, pastoral view 157394 /H606680117",25470676,Patricia,,Fairview,49.26616,-123.12985,Private room,100,3,191,2025-07-25,1.55,2,126,29,Municipal registration number: 25-156064<br />Provincial registration number: H606680117
4995055,Bright & Light Main St. Garden Suite,3959207,Kit,,Riley Park,49.24531,-123.09533,Entire home/apt,179,3,84,2025-07-29,0.83,3,87,12,Municipal registration number: 24-158115<br />Provincial registration number: H243002162
5089343,Vancouver SUPER location view 1-bedroom suite.,1368497,Kathy,,West End,49.28165,-123.12841,Private room,,90,72,2018-08-27,0.65,1,0,0,Municipal registration number: 19-162873
5154272,O1 - Yaletown High Rise Condo w City & Park Views,21783759,Viviena,,Downtown,49.27508,-123.12388,Entire home/apt,,90,20,2025-01-15,0.17,10,37,1,
5278749,Main Street Apartment,27325928,Sam,,Mount Pleasant,49.2644,-123.09873,Entire home/apt,,90,92,2019-09-02,0.73,1,0,0,Municipal registration number: 18-591142
5315811,"Bright, fully furnished suite",4217281,Jennifer Andrea,,Fairview,49.25872,-123.12185,Entire home/apt,85,90,14,2025-04-30,0.11,3,252,1,
5347437,1 Bedroom 1 Den free Parking SPA with A/C Downtown,27713683,Shania,,Downtown,49.28044227353764,-123.10651285109282,Entire home/apt,243,2,366,2025-07-24,4.04,1,117,29,Municipal registration number: 25-155936<br />Provincial registration number: H082193244
5423637,Gorgeous City Views from a Relaxed Apartment,23977001,Emma,,West End,49.2827,-123.1241,Entire home/apt,155,90,75,2024-12-25,0.59,10,360,1,
5439203,Central Downtown Vancouver Location + Free Parking,9809769,West Coast Rental,,Downtown,49.27638,-123.12394,Entire home/apt,88,90,171,2025-05-08,1.34,3,201,3,Municipal registration number: Exempt
5471844,"Large, Modern & Private Space",28381470,Nia,,Kensington-Cedar Cottage,49.24731,-123.08777,Entire home/apt,133,2,1102,2025-07-26,8.71,1,238,93,Municipal registration number: 25-156197<br />Provincial registration number: H862148600
5480529,❤️3BR/2BA AMAZING VIEW LUXURY DOWNTOWN PENTHOUSE❤️,1694605,Gina,,West End,49.287139892578125,-123.12576293945312,Entire home/apt,,90,39,2025-02-08,0.32,1,0,1,Municipal registration number: 19-160991
5571829,Downtown Vancouver Studio,4842154,Brenda,,Downtown,49.27832,-123.12109,Entire home/apt,129,90,46,2024-12-22,0.38,1,0,2,Municipal registration number: 24-293232
5580678,Olympic Village Home,28933810,Sarah,,Mount Pleasant,49.27012,-123.10454,Entire home/apt,270,186,35,2018-08-05,0.28,1,355,0,
5602997,Beautiful 2-bd Modern home,28884211,Kathy,,Grandview-Woodland,49.27549,-123.06406,Entire home/apt,268,2,337,2025-07-19,2.67,1,102,31,Municipal registration number: 25-155988<br />Provincial registration number: H161648576
5631903,Comfy Garden Suite Near VGH & Children’s Hospital,3588418,Tanja,,South Cambie,49.24942,-123.12413,Entire home/apt,190,3,308,2025-08-08,2.45,1,188,41,Municipal registration number: 25-156055<br />Provincial registration number: PM338990288
5747556,"Bright Light in the City, Steps from ‘The Drive’",21294269,Robert,,Grandview-Woodland,49.27213668823242,-123.07023620605469,Entire home/apt,,90,144,2025-07-23,1.15,3,310,16,Municipal registration number: 25-156517<br />Provincial registration number: H721624143
5759976,Modern Condo on Keefer Street (Downtown/Chinatown),4408084,Alea,,Downtown Eastside,49.27851,-123.09941,Entire home/apt,,90,38,2018-09-23,0.30,1,0,0,Municipal registration number: 18-562269-SA
5761885,"Bright, convenient studio",17378930,Leah,,Grandview-Woodland,49.28512,-123.05801,Entire home/apt,,90,1,2015-08-01,0.01,1,0,0,
5814747,"Modern Guesthouse Suite w/ AC, 5 min to Skytrain",7202395,Louis,,Renfrew-Collingwood,49.24554,-123.05089,Entire home/apt,192,3,415,2025-08-04,4.21,1,28,40,Municipal registration number: 25-156139<br />Provincial registration number: H748359974
5877217,Renovated 1 Bedroom w Den Downtown,16152564,Gina Yan Har,,West End,49.28941,-123.12908,Entire home/apt,120,90,32,2024-12-28,0.26,1,253,3,
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter,,Grandview-Woodland,49.27675,-123.06537,Entire home/apt,157,2,477,2025-08-02,3.91,1,219,46,Municipal registration number: 25-156044<br />Provincial registration number: H382557640
5919984,C1 - Luxurious Modern Waterfront 1 Brdm + Den,21783759,Viviena,,Downtown,49.27555,-123.11307,Entire home/apt,135,90,6,2025-07-01,0.15,10,260,3,
5961772,Contemporary Yaletown 1 bedroom,20071422,Luc,,Downtown,49.27818,-123.13048,Entire home/apt,,270,0,,,1,0,0,
6032973,"Spacious 4br home by Jericho beach, UBC",1766084,Jill,,West Point Grey,49.26442,-123.19224,Entire home/apt,1650,3,42,2025-07-27,0.34,1,246,3,Municipal registration number: 25-155973<br />Provincial registration number: H679382751
6045404,family home - Trendy Main St,3959207,Kit,,Riley Park,49.24506,-123.09533,Entire home/apt,,14,27,2021-10-13,0.22,3,68,0,Municipal registration number: 18-611243<br />Provincial registration number: H243002162
6055572,The Brick House,31427199,Ali,,Kitsilano,49.25943,-123.17986,Entire home/apt,257,7,61,2019-11-09,0.49,1,312,0,Municipal registration number: 25-207801<br />Provincial registration number: H831414955
6166558,Elegant Family Home on Seawall,260328,Debra,,Fairview,49.26649,-123.12179,Entire home/apt,,90,5,2016-03-23,0.04,1,0,0,
6184381,Upscale 2Bdrm near QE Park + King Edward Skytrain,134291769,Fay,,Riley Park,49.24748,-123.10906,Entire home/apt,270,90,41,2025-01-07,0.35,3,249,6,Municipal registration number: 24-218125
6187941,Yaletown Apartment in Vancouver,6887813,Isabella,,Downtown,49.27949322307594,-123.11875287261006,Entire home/apt,367,1,36,2025-08-05,0.29,1,119,35,Municipal registration number: 25-202425<br />Provincial registration number: H105324748
6226872,Bright And Private Suite Near Transit,17386999,Danna,,Hastings-Sunrise,49.26407,-123.03992,Entire home/apt,106,5,115,2025-07-18,0.92,2,13,25,Municipal registration number: 25-156173<br />Provincial registration number: H965805355
6239107,Luxury living,32381029,Meron,,Downtown,49.27809,-123.12919,Entire home/apt,,90,14,2015-09-07,0.11,1,0,0,
6324453,Character home ideal for families!,21976533,Maggie & Noah,,Mount Pleasant,49.26071,-123.09265,Entire home/apt,682,3,110,2025-07-29,0.89,1,119,16,Municipal registration number: 25-155961<br />Provincial registration number: H086619957
6347338,Elegant Cottage Style Suite,30993322,Lucia Harmanna,,Riley Park,49.25076,-123.10873,Entire home/apt,145,90,90,2025-04-08,0.72,1,343,2,
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,,Downtown,49.27729,-123.11603,Entire home/apt,,1,29,2017-09-17,0.23,2,0,0,Municipal registration number: Exempt<br />Provincial registration number: Exempt
6365193,Large Heritage Flat in East Van,26741677,Kayla,,Grandview-Woodland,49.2716,-123.06175,Entire home/apt,,90,5,2018-08-06,0.04,1,0,0,Municipal registration number: 18-594237
6416686,"400 sqf suite, Private washroom, very private.",653436,Pirike,,Renfrew-Collingwood,49.24373,-123.04979,Private room,70,90,21,2025-02-01,0.17,5,188,2,
6421331,Guest house for rent,33501321,Michael & Alina,,Hastings-Sunrise,49.28038,-123.02865,Entire home/apt,250,90,66,2024-10-18,0.54,2,283,2,Municipal registration number: Exempt
6423132,Steps to Ocean in Kitsilano,10494121,Corry,,Kitsilano,49.26994,-123.17403,Entire home/apt,998,5,51,2025-07-08,0.41,1,23,4,Municipal registration number: 25-156857<br />Provincial registration number: H846692329
6425616,"Amazing Views, Designer Apartment, Netflix Location Shoot",228917,Justin,,Downtown Eastside,49.28113,-123.10764,Entire home/apt,510,90,283,2025-06-08,2.28,1,121,3,Municipal registration number: 19-1619-42
6452450,Hotel Apartment,16538256,Dusan,,West End,49.29241,-123.13471,Entire home/apt,,90,4,2016-09-04,0.03,1,0,0,
6453318,Downtown Mountain View Condo,33700126,Geoffrey,,Downtown Eastside,49.28208,-123.10801,Entire home/apt,139,95,8,2024-09-01,0.08,1,319,1,
6493890,Charming Mount Pleasant Apartment,11714989,Samantha,,Mount Pleasant,49.26644,-123.08922,Entire home/apt,,90,43,2018-05-20,0.35,1,0,0,
6494884,Lovely 3-bedroom home,33950098,Erica,,Grandview-Woodland,49.27177,-123.06063,Entire home/apt,548,5,68,2025-07-29,0.55,1,280,6,Municipal registration number: 22-156628<br />Provincial registration number: H750163750
6611269,Cozy & compact modern bachelor suite,34594484,Michelle,,Renfrew-Collingwood,49.25472,-123.03387,Private room,50,90,65,2024-09-08,0.53,4,147,1,
6646902,Luxury 2 bedroom 1 bath 5min to downtown,34793582,Kevin,,Mount Pleasant,49.26494,-123.10534,Entire home/apt,,90,45,2021-10-22,0.37,2,345,0,
6732143,Modern Micro Suite near Hip Main St,446881,Rebecca And Phil,,Riley Park,49.2482,-123.09623,Entire home/apt,132,7,277,2025-07-28,2.24,1,110,18,Municipal registration number: 25-155971<br />Provincial registration number: H054881418
6747832,Ground-level Private Suite Between UBC & Downtown,35329223,Nitra,,West Point Grey,49.26073,-123.20173,Entire home/apt,168,28,84,2025-08-07,4.25,1,33,54,Municipal registration number: 25-157973<br />Provincial registration number: H182330475
6761857,Character home steps to Trout Lake Park,104963,Jason,,Kensington-Cedar Cottage,49.25888,-123.06765,Entire home/apt,,90,5,2019-07-12,0.05,1,0,0,Municipal registration number: 19-243577
6812180,Licensed 2025 2BR near Downtown w garden oasis,8427578,Caroline,,Downtown Eastside,49.27853,-123.09265,Entire home/apt,285,3,363,2025-08-07,2.95,1,254,29,Municipal registration number: 25-156094<br />Provincial registration number: H051771343
6836507,Spacious Downtown Oasis with Views,160970,Greg,,Downtown,49.27878,-123.11624,Entire home/apt,,399,0,,,1,364,0,
6863617,Heritage Home with Surreal Setting,35966943,Noah,,Downtown Eastside,49.27954,-123.0919,Private room,177,4,183,2025-07-30,1.48,1,321,19,Municipal registration number: 19-163391<br />Provincial registration number: H067261516
6867548,Bright 2BDR 2 level Private Laneway Home,21386383,Jeffrey,,Riley Park,49.23443,-123.10683,Entire home/apt,403,30,189,2025-07-25,1.54,1,129,35,Municipal registration number: 25-156241<br />Provincial registration number: H438562536
6897283,Comfy North Room - Collingwood Cottage,36141263,Ashley,,Dunbar Southlands,49.25491,-123.18042,Private room,146,5,27,2025-07-09,0.22,2,161,4,Municipal registration number: 24-107506<br />Provincial registration number: H472398634
